"REF_DATE","GEO","DGUID","Statistics","Characteristics","Income, consumption and savings","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2023","Canada","2016A000011124","Distribution of value","65 years and over","Social transfers in kind (STiK): education","Percent","239","units","0","v1143408865","1.2.11.30","1.5","","","","1"
"2023","Canada","2016A000011124","Distribution of value","65 years and over","Social transfers in kind (STiK): health","Percent","239","units","0","v1143408866","1.2.11.31","42.7","","","","1"
"2023","Canada","2016A000011124","Distribution of value","65 years and over","Social transfers in kind (STiK): other","Percent","239","units","0","v1143408867","1.2.11.32","17.8","","","","1"
"2023","Canada","2016A000011124","Distribution of value","65 years and over","Household actual final consumption","Percent","239","units","0","v1143408868","1.2.11.33","23.3","","","","1"
"2023","Canada","2016A000011124","Distribution of value","65 years and over","Change in pension entitlements","Percent","239","units","0","v1143408869","1.2.11.22","-163.8","","","","1"
"2023","Canada","2016A000011124","Distribution of value","65 years and over","Household net saving","Percent","239","units","0","v1143408870","1.2.11.23","-187.7","","","","1"
"2023","Canada","2016A000011124","Value per household","All households","Household disposable income","Dollars","81","units","0","v116885960","1.3.1.1","95781","","","","0"
"2023","Canada","2016A000011124","Value per household","All households","Compensation of employees","Dollars","81","units","0","v116885961","1.3.1.2","88031","","","","0"
"2023","Canada","2016A000011124","Value per household","All households","Net mixed income","Dollars","81","units","0","v116885962","1.3.1.3","15053","","","","0"
"2023","Canada","2016A000011124","Value per household","All households","Property income received","Dollars","81","units","0","v116885963","1.3.1.4","17933","","","","0"
"2023","Canada","2016A000011124","Value per household","All households","Less: property income paid","Dollars","81","units","0","v116885964","1.3.1.5","7890","","","","0"
"2023","Canada","2016A000011124","Value per household","All households","Current transfers received","Dollars","81","units","0","v116885965","1.3.1.6","26414","","","","0"
"2023","Canada","2016A000011124","Value per household","All households","Less: current transfers paid","Dollars","81","units","0","v116885966","1.3.1.7","43760","","","","0"
"2023","Canada","2016A000011124","Value per household","All households","Social transfers in kind (STiK)","Dollars","81","units","0","v1059426382","1.3.1.24","28536","","","","0"
"2023","Canada","2016A000011124","Value per household","All households","Social transfers in kind (STiK): education","Dollars","81","units","0","v1059426383","1.3.1.25","7182","","","","0"
"2023","Canada","2016A000011124","Value per household","All households","Social transfers in kind (STiK): health","Dollars","81","units","0","v1059426384","1.3.1.26","15848","","","","0"
"2023","Canada","2016A000011124","Value per household","All households","Social transfers in kind (STiK): other","Dollars","81","units","0","v1059426385","1.3.1.27","5507","","","","0"
"2023","Canada","2016A000011124","Value per household","All households","Adjusted household disposable income","Dollars","81","units","0","v1059426386","1.3.1.28","124317","","","","0"
"2023","Canada","2016A000011124","Value per household","All households","Household final consumption expenditure (HFCE)","Dollars","81","units","0","v116885967","1.3.1.8","96153","","","","0"
"2023","Canada","2016A000011124","Value per household","All households","Food and non-alcoholic beverages","Dollars","81","units","0","v116885968","1.3.1.9","9072","","","","0"
"2023","Canada","2016A000011124","Value per household","All households","Alcoholic beverages and tobacco","Dollars","81","units","0","v116885969","1.3.1.10","3071","","","","0"
"2023","Canada","2016A000011124","Value per household","All households","Clothing and footwear","Dollars","81","units","0","v116885970","1.3.1.11","4344","","","","0"
"2023","Canada","2016A000011124","Value per household","All households","Housing, water, electricity, gas and other fuels","Dollars","81","units","0","v116885971","1.3.1.12","21812","","","","0"
"2023","Canada","2016A000011124","Value per household","All households","Furnishings, household equipment and other goods and services related to the dwelling and property","Dollars","81","units","0","v116885972","1.3.1.13","5762","","","","0"
"2023","Canada","2016A000011124","Value per household","All households","Health","Dollars","81","units","0","v116885973","1.3.1.14","4213","","","","0"
"2023","Canada","2016A000011124","Value per household","All households","Transport","Dollars","81","units","0","v116885974","1.3.1.15","15576","","","","0"
"2023","Canada","2016A000011124","Value per household","All households","Communications","Dollars","81","units","0","v116885975","1.3.1.16","2441","","","","0"
"2023","Canada","2016A000011124","Value per household","All households","Recreation and culture","Dollars","81","units","0","v116885976","1.3.1.17","8453","","","","0"
"2023","Canada","2016A000011124","Value per household","All households","Education","Dollars","81","units","0","v116885977","1.3.1.18","1285","","","","0"
"2023","Canada","2016A000011124","Value per household","All households","Food, beverage and accommodation services","Dollars","81","units","0","v116885978","1.3.1.19","7609","","","","0"
"2023","Canada","2016A000011124","Value per household","All households","Insurance and financial services","Dollars","81","units","0","v116885979","1.3.1.20","7492","","","","0"
"2023","Canada","2016A000011124","Value per household","All households","Miscellaneous goods and services","Dollars","81","units","0","v116885980","1.3.1.21","5024","","","","0"
"2023","Canada","2016A000011124","Value per household","All households","Social transfers in kind (STiK)","Dollars","81","units","0","v1059426387","1.3.1.29","28536","","","","0"
"2023","Canada","2016A000011124","Value per household","All households","Social transfers in kind (STiK): education","Dollars","81","units","0","v1059426388","1.3.1.30","7182","","","","0"
"2023","Canada","2016A000011124","Value per household","All households","Social transfers in kind (STiK): health","Dollars","81","units","0","v1059426389","1.3.1.31","15848","","","","0"
"2023","Canada","2016A000011124","Value per household","All households","Social transfers in kind (STiK): other","Dollars","81","units","0","v1059426390","1.3.1.32","5507","","","","0"
"2023","Canada","2016A000011124","Value per household","All households","Household actual final consumption","Dollars","81","units","0","v1059426391","1.3.1.33","124689","","","","0"
"2023","Canada","2016A000011124","Value per household","All households","Change in pension entitlements","Dollars","81","units","0","v116885981","1.3.1.22","2545","","","","0"
"2023","Canada","2016A000011124","Value per household","All households","Household net saving","Dollars","81","units","0","v116885982","1.3.1.23","2173","","","","0"
"2023","Canada","2016A000011124","Value per household","Lowest income quintile","Household disposable income","Dollars","81","units","0","v1143392245","1.3.2.1","30008","","","","0"
"2023","Canada","2016A000011124","Value per household","Lowest income quintile","Compensation of employees","Dollars","81","units","0","v1143392239","1.3.2.2","11896","","","","0"
"2023","Canada","2016A000011124","Value per household","Lowest income quintile","Net mixed income","Dollars","81","units","0","v1143392240","1.3.2.3","5231","","","","0"
"2023","Canada","2016A000011124","Value per household","Lowest income quintile","Property income received","Dollars","81","units","0","v1143392241","1.3.2.4","3261","","","","0"
"2023","Canada","2016A000011124","Value per household","Lowest income quintile","Less: property income paid","Dollars","81","units","0","v1143392242","1.3.2.5","5817","","","","0"
"2023","Canada","2016A000011124","Value per household","Lowest income quintile","Current transfers received","Dollars","81","units","0","v1143392243","1.3.2.6","25572","","","","0"
"2023","Canada","2016A000011124","Value per household","Lowest income quintile","Less: current transfers paid","Dollars","81","units","0","v1143392244","1.3.2.7","10135","","","","0"
"2023","Canada","2016A000011124","Value per household","Lowest income quintile","Social transfers in kind (STiK)","Dollars","81","units","0","v1143392246","1.3.2.24","27627","","","","0"
"2023","Canada","2016A000011124","Value per household","Lowest income quintile","Social transfers in kind (STiK): education","Dollars","81","units","0","v1143392247","1.3.2.25","7561","","","","0"
"2023","Canada","2016A000011124","Value per household","Lowest income quintile","Social transfers in kind (STiK): health","Dollars","81","units","0","v1143392248","1.3.2.26","14133","","","","0"
"2023","Canada","2016A000011124","Value per household","Lowest income quintile","Social transfers in kind (STiK): other","Dollars","81","units","0","v1143392249","1.3.2.27","5933","","","","0"
"2023","Canada","2016A000011124","Value per household","Lowest income quintile","Adjusted household disposable income","Dollars","81","units","0","v1143392250","1.3.2.28","57635","","","","0"
"2023","Canada","2016A000011124","Value per household","Lowest income quintile","Household final consumption expenditure (HFCE)","Dollars","81","units","0","v1143392264","1.3.2.8","65578","","","","0"
"2023","Canada","2016A000011124","Value per household","Lowest income quintile","Food and non-alcoholic beverages","Dollars","81","units","0","v1143392251","1.3.2.9","7485","","","","0"
"2023","Canada","2016A000011124","Value per household","Lowest income quintile","Alcoholic beverages and tobacco","Dollars","81","units","0","v1143392252","1.3.2.10","2265","","","","0"
"2023","Canada","2016A000011124","Value per household","Lowest income quintile","Clothing and footwear","Dollars","81","units","0","v1143392253","1.3.2.11","3149","","","","0"
"2023","Canada","2016A000011124","Value per household","Lowest income quintile","Housing, water, electricity, gas and other fuels","Dollars","81","units","0","v1143392254","1.3.2.12","15814","","","","0"
"2023","Canada","2016A000011124","Value per household","Lowest income quintile","Furnishings, household equipment and other goods and services related to the dwelling and property","Dollars","81","units","0","v1143392255","1.3.2.13","3673","","","","0"
"2023","Canada","2016A000011124","Value per household","Lowest income quintile","Health","Dollars","81","units","0","v1143392256","1.3.2.14","2949","","","","0"
"2023","Canada","2016A000011124","Value per household","Lowest income quintile","Transport","Dollars","81","units","0","v1143392257","1.3.2.15","9735","","","","0"
"2023","Canada","2016A000011124","Value per household","Lowest income quintile","Communications","Dollars","81","units","0","v1143392258","1.3.2.16","2105","","","","0"
"2023","Canada","2016A000011124","Value per household","Lowest income quintile","Recreation and culture","Dollars","81","units","0","v1143392259","1.3.2.17","5706","","","","0"
"2023","Canada","2016A000011124","Value per household","Lowest income quintile","Education","Dollars","81","units","0","v1143392260","1.3.2.18","1236","","","","0"
"2023","Canada","2016A000011124","Value per household","Lowest income quintile","Food, beverage and accommodation services","Dollars","81","units","0","v1143392261","1.3.2.19","3044","","","","0"
"2023","Canada","2016A000011124","Value per household","Lowest income quintile","Insurance and financial services","Dollars","81","units","0","v1143392262","1.3.2.20","4964","","","","0"
"2023","Canada","2016A000011124","Value per household","Lowest income quintile","Miscellaneous goods and services","Dollars","81","units","0","v1143392263","1.3.2.21","3454","","","","0"
"2023","Canada","2016A000011124","Value per household","Lowest income quintile","Social transfers in kind (STiK)","Dollars","81","units","0","v1143392265","1.3.2.29","27627","","","","0"
"2023","Canada","2016A000011124","Value per household","Lowest income quintile","Social transfers in kind (STiK): education","Dollars","81","units","0","v1143392266","1.3.2.30","7561","","","","0"
"2023","Canada","2016A000011124","Value per household","Lowest income quintile","Social transfers in kind (STiK): health","Dollars","81","units","0","v1143392267","1.3.2.31","14133","","","","0"
"2023","Canada","2016A000011124","Value per household","Lowest income quintile","Social transfers in kind (STiK): other","Dollars","81","units","0","v1143392268","1.3.2.32","5933","","","","0"
"2023","Canada","2016A000011124","Value per household","Lowest income quintile","Household actual final consumption","Dollars","81","units","0","v1143392269","1.3.2.33","93205","","","","0"
"2023","Canada","2016A000011124","Value per household","Lowest income quintile","Change in pension entitlements","Dollars","81","units","0","v1143392270","1.3.2.22","-589","","","","0"
"2023","Canada","2016A000011124","Value per household","Lowest income quintile","Household net saving","Dollars","81","units","0","v1143392271","1.3.2.23","-36158","","","","0"
"2023","Canada","2016A000011124","Value per household","Second income quintile","Household disposable income","Dollars","81","units","0","v1143394093","1.3.3.1","58504","","","","0"
"2023","Canada","2016A000011124","Value per household","Second income quintile","Compensation of employees","Dollars","81","units","0","v1143394087","1.3.3.2","36985","","","","0"
"2023","Canada","2016A000011124","Value per household","Second income quintile","Net mixed income","Dollars","81","units","0","v1143394088","1.3.3.3","10407","","","","0"
"2023","Canada","2016A000011124","Value per household","Second income quintile","Property income received","Dollars","81","units","0","v1143394089","1.3.3.4","4954","","","","0"
"2023","Canada","2016A000011124","Value per household","Second income quintile","Less: property income paid","Dollars","81","units","0","v1143394090","1.3.3.5","6168","","","","0"
"2023","Canada","2016A000011124","Value per household","Second income quintile","Current transfers received","Dollars","81","units","0","v1143394091","1.3.3.6","29778","","","","0"
"2023","Canada","2016A000011124","Value per household","Second income quintile","Less: current transfers paid","Dollars","81","units","0","v1143394092","1.3.3.7","17453","","","","0"
"2023","Canada","2016A000011124","Value per household","Second income quintile","Social transfers in kind (STiK)","Dollars","81","units","0","v1143394094","1.3.3.24","30478","","","","0"
"2023","Canada","2016A000011124","Value per household","Second income quintile","Social transfers in kind (STiK): education","Dollars","81","units","0","v1143394095","1.3.3.25","7822","","","","0"
"2023","Canada","2016A000011124","Value per household","Second income quintile","Social transfers in kind (STiK): health","Dollars","81","units","0","v1143394096","1.3.3.26","17438","","","","0"
"2023","Canada","2016A000011124","Value per household","Second income quintile","Social transfers in kind (STiK): other","Dollars","81","units","0","v1143394097","1.3.3.27","5217","","","","0"
"2023","Canada","2016A000011124","Value per household","Second income quintile","Adjusted household disposable income","Dollars","81","units","0","v1143394098","1.3.3.28","88981","","","","0"
"2023","Canada","2016A000011124","Value per household","Second income quintile","Household final consumption expenditure (HFCE)","Dollars","81","units","0","v1143394112","1.3.3.8","76481","","","","0"
"2023","Canada","2016A000011124","Value per household","Second income quintile","Food and non-alcoholic beverages","Dollars","81","units","0","v1143394099","1.3.3.9","8392","","","","0"
"2023","Canada","2016A000011124","Value per household","Second income quintile","Alcoholic beverages and tobacco","Dollars","81","units","0","v1143394100","1.3.3.10","2649","","","","0"
"2023","Canada","2016A000011124","Value per household","Second income quintile","Clothing and footwear","Dollars","81","units","0","v1143394101","1.3.3.11","3367","","","","0"
"2023","Canada","2016A000011124","Value per household","Second income quintile","Housing, water, electricity, gas and other fuels","Dollars","81","units","0","v1143394102","1.3.3.12","17995","","","","0"
"2023","Canada","2016A000011124","Value per household","Second income quintile","Furnishings, household equipment and other goods and services related to the dwelling and property","Dollars","81","units","0","v1143394103","1.3.3.13","4321","","","","0"
"2023","Canada","2016A000011124","Value per household","Second income quintile","Health","Dollars","81","units","0","v1143394104","1.3.3.14","3633","","","","0"
"2023","Canada","2016A000011124","Value per household","Second income quintile","Transport","Dollars","81","units","0","v1143394105","1.3.3.15","12850","","","","0"
"2023","Canada","2016A000011124","Value per household","Second income quintile","Communications","Dollars","81","units","0","v1143394106","1.3.3.16","2227","","","","0"
"2023","Canada","2016A000011124","Value per household","Second income quintile","Recreation and culture","Dollars","81","units","0","v1143394107","1.3.3.17","6128","","","","0"
"2023","Canada","2016A000011124","Value per household","Second income quintile","Education","Dollars","81","units","0","v1143394108","1.3.3.18","835","","","","0"
"2023","Canada","2016A000011124","Value per household","Second income quintile","Food, beverage and accommodation services","Dollars","81","units","0","v1143394109","1.3.3.19","4851","","","","0"
"2023","Canada","2016A000011124","Value per household","Second income quintile","Insurance and financial services","Dollars","81","units","0","v1143394110","1.3.3.20","5151","","","","0"
"2023","Canada","2016A000011124","Value per household","Second income quintile","Miscellaneous goods and services","Dollars","81","units","0","v1143394111","1.3.3.21","4082","","","","0"
"2023","Canada","2016A000011124","Value per household","Second income quintile","Social transfers in kind (STiK)","Dollars","81","units","0","v1143394113","1.3.3.29","30478","","","","0"
"2023","Canada","2016A000011124","Value per household","Second income quintile","Social transfers in kind (STiK): education","Dollars","81","units","0","v1143394114","1.3.3.30","7822","","","","0"
"2023","Canada","2016A000011124","Value per household","Second income quintile","Social transfers in kind (STiK): health","Dollars","81","units","0","v1143394115","1.3.3.31","17438","","","","0"
"2023","Canada","2016A000011124","Value per household","Second income quintile","Social transfers in kind (STiK): other","Dollars","81","units","0","v1143394116","1.3.3.32","5217","","","","0"
"2023","Canada","2016A000011124","Value per household","Second income quintile","Household actual final consumption","Dollars","81","units","0","v1143394117","1.3.3.33","106959","","","","0"
"2023","Canada","2016A000011124","Value per household","Second income quintile","Change in pension entitlements","Dollars","81","units","0","v1143394118","1.3.3.22","-1283","","","","0"
"2023","Canada","2016A000011124","Value per household","Second income quintile","Household net saving","Dollars","81","units","0","v1143394119","1.3.3.23","-19260","","","","0"
"2023","Canada","2016A000011124","Value per household","Third income quintile","Household disposable income","Dollars","81","units","0","v1143395941","1.3.4.1","78566","","","","0"
"2023","Canada","2016A000011124","Value per household","Third income quintile","Compensation of employees","Dollars","81","units","0","v1143395935","1.3.4.2","69997","","","","0"
"2023","Canada","2016A000011124","Value per household","Third income quintile","Net mixed income","Dollars","81","units","0","v1143395936","1.3.4.3","13132","","","","0"
"2023","Canada","2016A000011124","Value per household","Third income quintile","Property income received","Dollars","81","units","0","v1143395937","1.3.4.4","8890","","","","0"
"2023","Canada","2016A000011124","Value per household","Third income quintile","Less: property income paid","Dollars","81","units","0","v1143395938","1.3.4.5","7401","","","","0"
"2023","Canada","2016A000011124","Value per household","Third income quintile","Current transfers received","Dollars","81","units","0","v1143395939","1.3.4.6","27704","","","","0"
"2023","Canada","2016A000011124","Value per household","Third income quintile","Less: current transfers paid","Dollars","81","units","0","v1143395940","1.3.4.7","33756","","","","0"
"2023","Canada","2016A000011124","Value per household","Third income quintile","Social transfers in kind (STiK)","Dollars","81","units","0","v1143395942","1.3.4.24","29703","","","","0"
"2023","Canada","2016A000011124","Value per household","Third income quintile","Social transfers in kind (STiK): education","Dollars","81","units","0","v1143395943","1.3.4.25","7403","","","","0"
"2023","Canada","2016A000011124","Value per household","Third income quintile","Social transfers in kind (STiK): health","Dollars","81","units","0","v1143395944","1.3.4.26","16992","","","","0"
"2023","Canada","2016A000011124","Value per household","Third income quintile","Social transfers in kind (STiK): other","Dollars","81","units","0","v1143395945","1.3.4.27","5309","","","","0"
"2023","Canada","2016A000011124","Value per household","Third income quintile","Adjusted household disposable income","Dollars","81","units","0","v1143395946","1.3.4.28","108269","","","","0"
"2023","Canada","2016A000011124","Value per household","Third income quintile","Household final consumption expenditure (HFCE)","Dollars","81","units","0","v1143395960","1.3.4.8","93738","","","","0"
"2023","Canada","2016A000011124","Value per household","Third income quintile","Food and non-alcoholic beverages","Dollars","81","units","0","v1143395947","1.3.4.9","9753","","","","0"
"2023","Canada","2016A000011124","Value per household","Third income quintile","Alcoholic beverages and tobacco","Dollars","81","units","0","v1143395948","1.3.4.10","3148","","","","0"
"2023","Canada","2016A000011124","Value per household","Third income quintile","Clothing and footwear","Dollars","81","units","0","v1143395949","1.3.4.11","4344","","","","0"
"2023","Canada","2016A000011124","Value per household","Third income quintile","Housing, water, electricity, gas and other fuels","Dollars","81","units","0","v1143395950","1.3.4.12","21267","","","","0"
"2023","Canada","2016A000011124","Value per household","Third income quintile","Furnishings, household equipment and other goods and services related to the dwelling and property","Dollars","81","units","0","v1143395951","1.3.4.13","5402","","","","0"
"2023","Canada","2016A000011124","Value per household","Third income quintile","Health","Dollars","81","units","0","v1143395952","1.3.4.14","4213","","","","0"
"2023","Canada","2016A000011124","Value per household","Third income quintile","Transport","Dollars","81","units","0","v1143395953","1.3.4.15","14991","","","","0"
"2023","Canada","2016A000011124","Value per household","Third income quintile","Communications","Dollars","81","units","0","v1143395954","1.3.4.16","2471","","","","0"
"2023","Canada","2016A000011124","Value per household","Third income quintile","Recreation and culture","Dollars","81","units","0","v1143395955","1.3.4.17","8030","","","","0"
"2023","Canada","2016A000011124","Value per household","Third income quintile","Education","Dollars","81","units","0","v1143395956","1.3.4.18","1028","","","","0"
"2023","Canada","2016A000011124","Value per household","Third income quintile","Food, beverage and accommodation services","Dollars","81","units","0","v1143395957","1.3.4.19","7324","","","","0"
"2023","Canada","2016A000011124","Value per household","Third income quintile","Insurance and financial services","Dollars","81","units","0","v1143395958","1.3.4.20","6556","","","","0"
"2023","Canada","2016A000011124","Value per household","Third income quintile","Miscellaneous goods and services","Dollars","81","units","0","v1143395959","1.3.4.21","5212","","","","0"
"2023","Canada","2016A000011124","Value per household","Third income quintile","Social transfers in kind (STiK)","Dollars","81","units","0","v1143395961","1.3.4.29","29703","","","","0"
"2023","Canada","2016A000011124","Value per household","Third income quintile","Social transfers in kind (STiK): education","Dollars","81","units","0","v1143395962","1.3.4.30","7403","","","","0"
"2023","Canada","2016A000011124","Value per household","Third income quintile","Social transfers in kind (STiK): health","Dollars","81","units","0","v1143395963","1.3.4.31","16992","","","","0"
"2023","Canada","2016A000011124","Value per household","Third income quintile","Social transfers in kind (STiK): other","Dollars","81","units","0","v1143395964","1.3.4.32","5309","","","","0"
"2023","Canada","2016A000011124","Value per household","Third income quintile","Household actual final consumption","Dollars","81","units","0","v1143395965","1.3.4.33","123442","","","","0"
"2023","Canada","2016A000011124","Value per household","Third income quintile","Change in pension entitlements","Dollars","81","units","0","v1143395966","1.3.4.22","990","","","","0"
"2023","Canada","2016A000011124","Value per household","Third income quintile","Household net saving","Dollars","81","units","0","v1143395967","1.3.4.23","-14183","","","","0"
"2023","Canada","2016A000011124","Value per household","Fourth income quintile","Household disposable income","Dollars","81","units","0","v1143397789","1.3.5.1","111163","","","","0"
"2023","Canada","2016A000011124","Value per household","Fourth income quintile","Compensation of employees","Dollars","81","units","0","v1143397783","1.3.5.2","117221","","","","0"
"2023","Canada","2016A000011124","Value per household","Fourth income quintile","Net mixed income","Dollars","81","units","0","v1143397784","1.3.5.3","17136","","","","0"
"2023","Canada","2016A000011124","Value per household","Fourth income quintile","Property income received","Dollars","81","units","0","v1143397785","1.3.5.4","15122","","","","0"
"2023","Canada","2016A000011124","Value per household","Fourth income quintile","Less: property income paid","Dollars","81","units","0","v1143397786","1.3.5.5","9237","","","","0"
"2023","Canada","2016A000011124","Value per household","Fourth income quintile","Current transfers received","Dollars","81","units","0","v1143397787","1.3.5.6","24690","","","","0"
"2023","Canada","2016A000011124","Value per household","Fourth income quintile","Less: current transfers paid","Dollars","81","units","0","v1143397788","1.3.5.7","53769","","","","0"
"2023","Canada","2016A000011124","Value per household","Fourth income quintile","Social transfers in kind (STiK)","Dollars","81","units","0","v1143397790","1.3.5.24","28954","","","","0"
"2023","Canada","2016A000011124","Value per household","Fourth income quintile","Social transfers in kind (STiK): education","Dollars","81","units","0","v1143397791","1.3.5.25","7471","","","","0"
"2023","Canada","2016A000011124","Value per household","Fourth income quintile","Social transfers in kind (STiK): health","Dollars","81","units","0","v1143397792","1.3.5.26","15846","","","","0"
"2023","Canada","2016A000011124","Value per household","Fourth income quintile","Social transfers in kind (STiK): other","Dollars","81","units","0","v1143397793","1.3.5.27","5637","","","","0"
"2023","Canada","2016A000011124","Value per household","Fourth income quintile","Adjusted household disposable income","Dollars","81","units","0","v1143397794","1.3.5.28","140116","","","","0"
"2023","Canada","2016A000011124","Value per household","Fourth income quintile","Household final consumption expenditure (HFCE)","Dollars","81","units","0","v1143397808","1.3.5.8","102954","","","","0"
"2023","Canada","2016A000011124","Value per household","Fourth income quintile","Food and non-alcoholic beverages","Dollars","81","units","0","v1143397795","1.3.5.9","9979","","","","0"
"2023","Canada","2016A000011124","Value per household","Fourth income quintile","Alcoholic beverages and tobacco","Dollars","81","units","0","v1143397796","1.3.5.10","3532","","","","0"
"2023","Canada","2016A000011124","Value per household","Fourth income quintile","Clothing and footwear","Dollars","81","units","0","v1143397797","1.3.5.11","4453","","","","0"
"2023","Canada","2016A000011124","Value per household","Fourth income quintile","Housing, water, electricity, gas and other fuels","Dollars","81","units","0","v1143397798","1.3.5.12","22630","","","","0"
"2023","Canada","2016A000011124","Value per household","Fourth income quintile","Furnishings, household equipment and other goods and services related to the dwelling and property","Dollars","81","units","0","v1143397799","1.3.5.13","5906","","","","0"
"2023","Canada","2016A000011124","Value per household","Fourth income quintile","Health","Dollars","81","units","0","v1143397800","1.3.5.14","4213","","","","0"
"2023","Canada","2016A000011124","Value per household","Fourth income quintile","Transport","Dollars","81","units","0","v1143397801","1.3.5.15","17328","","","","0"
"2023","Canada","2016A000011124","Value per household","Fourth income quintile","Communications","Dollars","81","units","0","v1143397802","1.3.5.16","2624","","","","0"
"2023","Canada","2016A000011124","Value per household","Fourth income quintile","Recreation and culture","Dollars","81","units","0","v1143397803","1.3.5.17","9298","","","","0"
"2023","Canada","2016A000011124","Value per household","Fourth income quintile","Education","Dollars","81","units","0","v1143397804","1.3.5.18","1220","","","","0"
"2023","Canada","2016A000011124","Value per household","Fourth income quintile","Food, beverage and accommodation services","Dollars","81","units","0","v1143397805","1.3.5.19","8941","","","","0"
"2023","Canada","2016A000011124","Value per household","Fourth income quintile","Insurance and financial services","Dollars","81","units","0","v1143397806","1.3.5.20","7492","","","","0"
"2023","Canada","2016A000011124","Value per household","Fourth income quintile","Miscellaneous goods and services","Dollars","81","units","0","v1143397807","1.3.5.21","5338","","","","0"
"2023","Canada","2016A000011124","Value per household","Fourth income quintile","Social transfers in kind (STiK)","Dollars","81","units","0","v1143397809","1.3.5.29","28954","","","","0"
"2023","Canada","2016A000011124","Value per household","Fourth income quintile","Social transfers in kind (STiK): education","Dollars","81","units","0","v1143397810","1.3.5.30","7471","","","","0"
"2023","Canada","2016A000011124","Value per household","Fourth income quintile","Social transfers in kind (STiK): health","Dollars","81","units","0","v1143397811","1.3.5.31","15846","","","","0"
"2023","Canada","2016A000011124","Value per household","Fourth income quintile","Social transfers in kind (STiK): other","Dollars","81","units","0","v1143397812","1.3.5.32","5637","","","","0"
"2023","Canada","2016A000011124","Value per household","Fourth income quintile","Household actual final consumption","Dollars","81","units","0","v1143397813","1.3.5.33","131907","","","","0"
"2023","Canada","2016A000011124","Value per household","Fourth income quintile","Change in pension entitlements","Dollars","81","units","0","v1143397814","1.3.5.22","6218","","","","0"
"2023","Canada","2016A000011124","Value per household","Fourth income quintile","Household net saving","Dollars","81","units","0","v1143397815","1.3.5.23","14427","","","","0"
"2023","Canada","2016A000011124","Value per household","Highest income quintile","Household disposable income","Dollars","81","units","0","v1143399637","1.3.6.1","200665","","","","0"
"2023","Canada","2016A000011124","Value per household","Highest income quintile","Compensation of employees","Dollars","81","units","0","v1143399631","1.3.6.2","204055","","","","0"
"2023","Canada","2016A000011124","Value per household","Highest income quintile","Net mixed income","Dollars","81","units","0","v1143399632","1.3.6.3","29360","","","","0"
"2023","Canada","2016A000011124","Value per household","Highest income quintile","Property income received","Dollars","81","units","0","v1143399633","1.3.6.4","57440","","","","0"
"2023","Canada","2016A000011124","Value per household","Highest income quintile","Less: property income paid","Dollars","81","units","0","v1143399634","1.3.6.5","10829","","","","0"
"2023","Canada","2016A000011124","Value per household","Highest income quintile","Current transfers received","Dollars","81","units","0","v1143399635","1.3.6.6","24323","","","","0"
"2023","Canada","2016A000011124","Value per household","Highest income quintile","Less: current transfers paid","Dollars","81","units","0","v1143399636","1.3.6.7","103684","","","","0"
"2023","Canada","2016A000011124","Value per household","Highest income quintile","Social transfers in kind (STiK)","Dollars","81","units","0","v1143399638","1.3.6.24","25918","","","","0"
"2023","Canada","2016A000011124","Value per household","Highest income quintile","Social transfers in kind (STiK): education","Dollars","81","units","0","v1143399639","1.3.6.25","5651","","","","0"
"2023","Canada","2016A000011124","Value per household","Highest income quintile","Social transfers in kind (STiK): health","Dollars","81","units","0","v1143399640","1.3.6.26","14830","","","","0"
"2023","Canada","2016A000011124","Value per household","Highest income quintile","Social transfers in kind (STiK): other","Dollars","81","units","0","v1143399641","1.3.6.27","5437","","","","0"
"2023","Canada","2016A000011124","Value per household","Highest income quintile","Adjusted household disposable income","Dollars","81","units","0","v1143399642","1.3.6.28","226583","","","","0"
"2023","Canada","2016A000011124","Value per household","Highest income quintile","Household final consumption expenditure (HFCE)","Dollars","81","units","0","v1143399656","1.3.6.8","142015","","","","0"
"2023","Canada","2016A000011124","Value per household","Highest income quintile","Food and non-alcoholic beverages","Dollars","81","units","0","v1143399643","1.3.6.9","9753","","","","0"
"2023","Canada","2016A000011124","Value per household","Highest income quintile","Alcoholic beverages and tobacco","Dollars","81","units","0","v1143399644","1.3.6.10","3762","","","","0"
"2023","Canada","2016A000011124","Value per household","Highest income quintile","Clothing and footwear","Dollars","81","units","0","v1143399645","1.3.6.11","6408","","","","0"
"2023","Canada","2016A000011124","Value per household","Highest income quintile","Housing, water, electricity, gas and other fuels","Dollars","81","units","0","v1143399646","1.3.6.12","31355","","","","0"
"2023","Canada","2016A000011124","Value per household","Highest income quintile","Furnishings, household equipment and other goods and services related to the dwelling and property","Dollars","81","units","0","v1143399647","1.3.6.13","9507","","","","0"
"2023","Canada","2016A000011124","Value per household","Highest income quintile","Health","Dollars","81","units","0","v1143399648","1.3.6.14","6056","","","","0"
"2023","Canada","2016A000011124","Value per household","Highest income quintile","Transport","Dollars","81","units","0","v1143399649","1.3.6.15","22974","","","","0"
"2023","Canada","2016A000011124","Value per household","Highest income quintile","Communications","Dollars","81","units","0","v1143399650","1.3.6.16","2776","","","","0"
